PM Name,PM Description,Instruction 1,Instruction 2,Instruction 3,Instruction 4,Instruction 5,Instruction 6,Instruction 7,Instruction 8,Instruction 9,Instruction 10,Asset ID,Scheduling start on (MM/DD/YYYY),Repeat X Days,Repeat X Weeks,Repeat X Months,Repeat X Years,Assigned To User (user login),Assigned To Team (team name),Part ID,Part Suggested Qty,Default Priority Level,Estimated Time (in minutes),Always Create New PMs,Recalculate on PM Completion,Task Status Configuration (Green),Task Status Configuration (Orange),Task Status Configuration (Red)
135.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS, INCLUDING BELTS, CHAINS, SPROCKETS, BUSHINGS, LINKAGES, CAMS, CLUTCHES, BEARINGS, SHAFTS, GUIDES AND WEAR STRIPS. REPAIR AS NEEDED.",,,,,,,,,,169,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
135.14-CHECK C...,,CHECK CONDITION AND OPERATION OF ALL ELECTRICAL COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,169,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
135.90-BLOW OU...,,BLOW OUT MOTORS AND FAN AREAS. IF NECESSARY REMOVE FAN COVER.,,,,,,,,,,169,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
135.14-INSPECT...,,INSPECT ALL DETENT CLUTCHES FOR PROPER OPERATION. ADJUST OR REPLACE AS NEEDED. ,,,,,,,,,,169,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
135.180-CHECK O...,,CHECK OIL LEVEL AND CONDITION OF OIL IN ALL GEARBOXES. REPLACE OIL OR REPLACE THE GEARBOX DEPENDING ON THE CONDITION. IF NECESSARY TAKE A SAMPLE TO SEND OUT FOR ANALYSIS.,,,,,,,,,,169,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
135.7-INSPECT...,,INSPECT ALL GUARDS INCLUDING SLICER GUARDS. MAKE SURE THEY ARE ATTACHED PROPERLY AND SAFETIES ARE WORKING. ,,,,,,,,,,169,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
139.7-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADE DRIVE PULLEYS, BEARINGS, SHAFTS, GUIDES, AND TENSIONER.",,,,,,,,,,214,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
139.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER PRESSURE BELTS, PRESSURE BELT ROLLERS AND DRIVE ASSEMBLY. REPLACE WORN BELTS OR OTHER COMPONENTS IF NEEDED.",,,,,,,,,,214,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
139.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADE, MOTOR, DRIVE BELT, PULLEYS AND BRAKE UNIT.",,,,,,,,,,214,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
139.14-LUBE AN...,,LUBE AND INSPECT BLADE HEIGHT ADJUSTING ASSEMBLY. CHECK HEIGHT ADJUSTMENT FOR PARALLEL. ADJUST LINKAGE IF NEEDED.,,,,,,,,,,214,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
138.7-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADES DRIVE PULLEYS, BEARINGS, SHAFTS, SPINDLES, GUIDES, AND TENSIONER.",,,,,,,,,,213,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
138.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER PRESSURE BELTS, PRESSURE BELT ROLLERS AND DRIVE ASSEMBLY. REPLACE WORN BELTS OR OTHER COMPONENTS IF NEEDED.",,,,,,,,,,213,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
138.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADE MOTOR, DRIVE BELT, PULLEYS AND BRAKE UNIT.",,,,,,,,,,213,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
138.14-LUBE AN...,,LUBE AND INSPECT BLADE HEIGHT ADJUSTING ASSEMBLY. CHECK HEIGHT ADJUSTMENT FOR PARALLEL. ADJUST LINKAGE IF NEEDED.,,,,,,,,,,213,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
138.14-REMOVE ...,,"REMOVE THE SLICER BLADES, CLEAN AND LUBRICATE STEMS WITH PETROLATUM.  CHECK THE CONDITION OF THE SLEEVES AND O-RINGS.  REPLACE IF NEEDED.",,,,,,,,,,213,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
138.14-CHECK T...,,"CHECK THAT THE SLICER BLADES ARE ALL AT THE SAME HEIGHT, I.E. LEVEL WITH EACH OTHER.  ADJUST IF NEEDED.",,,,,,,,,,213,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
138.14-CHECK T...,,CHECK THE OPERATION AND CONDITION OF THE SCREWDRIVERS AND THE UPPER AND LOWER DRIVE O-RINGS.  REPLACE OR REPAIR IF NEEDED.,,,,,,,,,,213,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
150.28-LUBE AN...,,"LUBE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, PUSHERS AND DETENT CLUTCH. ",,,,,,,,,,222,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
150.28-INSPECT...,,INSPECT OPERATION AND CONDITION OF QUICK LOCK ASSEMBLY. REPAIR AS NEEDED. ,,,,,,,,,,222,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
150.28-CHECK C...,,"CHECK CONDITION OF BRUSH ASSEMBLY. CLEAN DEBRIS OUT OF CHAINS AND SPROCKETS, REPLACE WORN OUT CHAINS AS NEEDED, INSPECT ALL MECHANICAL COMPONENTS AND REPAIR AS NEEDED.",,,,,,,,,,222,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
150.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,222,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
150.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,222,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
170.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS, INCLUDING BELTS, CHAINS, SPROCKETS, BUSHINGS, LINKAGES, CAMS, CLUTCHES, BEARINGS, SHAFTS, GUIDES AND WEAR STRIPS. REPAIR AS NEEDED.",,,,,,,,,,242,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
170.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,242,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
170.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,242,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
170.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,242,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
148.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS, INCLUDING PUMPS, BELTS, CHAINS, SPROCKETS, BUSHINGS, LINKAGES, BEARINGS, SHAFTS, GUIDES AND WEAR STRIPS. REPAIR AS NEEDED.",,,,,,,,,,220,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
148.14-CHECK A...,,"CHECK ALL WATER AND STEAM PIPING AND FITTINGS FOR LEAKS, REPAIR AS NEEDED",,,,,,,,,,220,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
148.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION OF OIL IN ALL GEARBOXES. REPLACE OIL OR REPLACE THE GEARBOX DEPENDING ON THE CONDITION.,,,,,,,,,,220,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
148.90-CHECK C...,,CHECK CONDITION AND OPERATION OF ALL BLOWER UNITS. REPAIR IF NEEDED,,,,,,,,,,220,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
148.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,220,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
148.14-CHECK O...,,CHECK OPERATION OF MAIN CONVEYOR SLIP CLUTCH.,,,,,,,,,,220,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
148.14-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,220,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
105.28-CHECK H...,,CHECK HYDRAULIC OIL LEVEL AND CONDITION. IF OIL IS CONTAMINATED CHANGE IT. REPLACE THE FILTER IF THE INDICATOR SHOWS IT NEEDS REPLACED. ,,,,,,,,,,146,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
105.28-INSPECT...,,INSPECT HYDRAULIC COMPONENTS FOR DAMAGE OR LEAKS. REPLACE OR REPAIR AS NEEDED. ,,,,,,,,,,146,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
105.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,146,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
105.28-LUBRICA...,,"LUBRICATE AND INSPECT CONDITION OF ALL MECHANICAL COMPONENTS INCLUDING BELTS, SHAFTS, CHAINS, SPROCKETS, BEARINGS, LINKAGES, CAMS, FOLLOWERS, TABLE TOP CONVEYORS AND WEAR STRIPS. REPAIR AS NEEDED. ",,,,,,,,,,146,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
105.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,146,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
105.180-CHECK O...,,"CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION, REPLACE OIL OR REPLACE THE GEARBOX. ",,,,,,,,,,146,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
105.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,146,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
106.28-CHECK H...,,CHECK HYDRAULIC OIL LEVEL AND CONDITION. IF OIL IS CONTAMINATED CHANGE IT. REPLACE THE FILTER IF THE INDICATOR SHOWS IT NEEDS REPLACED. ,,,,,,,,,,163,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
106.28-INSPECT...,,INSPECT HYDRAULIC COMPONENTS FOR DAMAGE OR LEAKS. REPLACE OR REPAIR AS NEEDED. ,,,,,,,,,,163,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
106.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,163,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
106.28-LUBRICA...,,"LUBRICATE AND INSPECT CONDITION OF ALL MECHANICAL COMPONENTS INCLUDING BELTS, SHAFTS, CHAINS, SPROCKETS, BEARINGS, LINKAGES, CAMS, FOLLOWERS, TABLE TOP CONVEYORS AND WEAR STRIPS. REPAIR AS NEEDED. ",,,,,,,,,,163,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
106.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,163,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
106.180-CHECK O...,,"CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION, REPLACE OIL OR REPLACE THE GEARBOX. ",,,,,,,,,,163,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
106.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,163,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
151.28-INSPECT...,,INSPECT FRAME FOR DAMAGE OR BROKEN WELDS. REPAIR OR REMOVE FROM SERVICE IF NEEDED. ,,,,,,,,,,223,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
151.28-CASTER ...,,"CASTER CHECK. MAKE SURE CASTER TURNS FREELY, IF YOU FIND A BAD CASTER PLEASE REPLACE IT.",,,,,,,,,,223,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
123.7-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, SPRINGS, GUIDES, MOTOR BRAKE AND HEIGHT ADJUSTMENTS. ",,,,,,,,,,200,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
123.7-INSPECT...,,INSPECT CONDITION OF PRESSURE BELTS AND ASSOCIATED DRIVE COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,200,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
123.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,200,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
123.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,200,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
124.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, BELTS, GUIDES, LINKAGES AND WEAR STRIPS CLUTCHES AND BRAKES.",,,,,,,,,,201,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
124.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,201,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
124.28-CHECK O...,,"CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION, REPLACE OIL OR REPLACE THE GEARBOX. ",,,,,,,,,,201,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
124.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,201,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
124.14-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,201,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
124.14-CHECK T...,,"CHECK THE CONDITION OF SEAL BAR ASSEMBLY. INSPECT THE SEAL BAR PADS, TEFLON ""U"" BAR INSERTS, KNIFE HOLDER, AND ASSOCIATED GUIDES AND LINKAGES.  REPLACE OR REPAIR IF NEEDED.",,,,,,,,,,201,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
124.14-INSPECT...,,"INSPECT VACUUM ASSEMBLY FOR OBSTRUCTION, REMOVE FILTER ASSEMBLY ON VACUUM PUMP AND CLEAN OR REPLACE AS NEEDED.",,,,,,,,,,201,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
124.28-INSPECT...,,INSPECT CONDITION AND OPERATION OF THE DATE CODE PRINTER ASSEMBLY. REPAIR AS NEEDED. ,,,,,,,,,,201,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
125.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, BELTS, GUIDES, LINKAGES AND WEAR STRIPS CLUTCHES AND BRAKES.",,,,,,,,,,202,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
125.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,202,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
125.28-CHECK O...,,"CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION, REPLACE OIL OR REPLACE THE GEARBOX. ",,,,,,,,,,202,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
125.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,202,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
125.7-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,202,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
126.14-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, BELTS, GUIDES, LINKAGES, BALLSCREWS, WEAR STRIPS, CLUTCHES AND BRAKES.",,,,,,,,,,203,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
126.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,203,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
126.28-INSPECT...,,"INSPECT ALL MACHINE FRAMEWORK FOR BENDS, CRACKS OR OTHER DAMAGES. REPAIR AS NEEDED. ",,,,,,,,,,203,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
126.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,203,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
126.180-CHECK O...,,"CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION, REPLACE OIL OR REPLACE THE GEARBOX. ",,,,,,,,,,203,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
126.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,203,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
128.7-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, SPRINGS, GUIDES, MOTOR BRAKE AND HEIGHT ADJUSTMENTS. ",,,,,,,,,,205,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
128.7-INSPECT...,,INSPECT CONDITION OF PRESSURE BELTS AND ASSOCIATED DRIVE COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,205,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
128.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,205,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
128.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,205,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
129.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, BELTS, GUIDES, LINKAGES AND WEAR STRIPS CLUTCHES AND BRAKES.",,,,,,,,,,206,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
129.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,206,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
129.28-CHECK O...,,"CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION, REPLACE OIL OR REPLACE THE GEARBOX. ",,,,,,,,,,206,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
129.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,206,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
129.14-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,206,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
129.14-CHECK T...,,"CHECK THE CONDITION OF SEAL BAR ASSEMBLY. INSPECT THE SEAL BAR PADS, TEFLON ""U"" BAR INSERTS, KNIFE HOLDER, AND ASSOCIATED GUIDES AND LINKAGES.  REPLACE OR REPAIR IF NEEDED.",,,,,,,,,,206,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
129.14-INSPECT...,,"INSPECT VACUUM ASSEMBLY FOR OBSTRUCTION, REMOVE FILTER ASSEMBLY ON VACUUM PUMP AND CLEAN OR REPLACE AS NEEDED.",,,,,,,,,,206,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
129.28-INSPECT...,,INSPECT CONDITION AND OPERATION OF THE DATE CODE PRINTER ASSEMBLY. REPAIR AS NEEDED. ,,,,,,,,,,206,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
130.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, BELTS, GUIDES, LINKAGES AND WEAR STRIPS CLUTCHES AND BRAKES.",,,,,,,,,,207,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
130.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,207,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
130.28-CHECK O...,,"CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION, REPLACE OIL OR REPLACE THE GEARBOX. ",,,,,,,,,,207,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
130.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,207,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
130.7-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,207,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
