PM Name,PM Description,Instruction 1,Instruction 2,Instruction 3,Instruction 4,Instruction 5,Instruction 6,Instruction 7,Instruction 8,Instruction 9,Instruction 10,Asset ID,Scheduling start on (MM/DD/YYYY),Repeat X Days,Repeat X Weeks,Repeat X Months,Repeat X Years,Assigned To User (user login),Assigned To Team (team name),Part ID,Part Suggested Qty,Default Priority Level,Estimated Time (in minutes),Always Create New PMs,Recalculate on PM Completion,Task Status Configuration (Green),Task Status Configuration (Orange),Task Status Configuration (Red)
536.14-INSPECT...,,"INSPECT CONDITION AND OPERATION OF SLICER BLADE, MOTOR, DRIVE BELT, PULLEYS AND BRAKE UNIT.",,,,,,,,,,429,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
536.14-LUBE AN...,,LUBE AND INSPECT BLADE HEIGHT ADJUSTING ASSEMBLY. CHECK HEIGHT ADJUSTMENT FOR PARALLEL. ADJUST LINKAGE IF NEEDED.,,,,,,,,,,429,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
538.14-LUBRICA...,,LUBRICATE AND INSPECT CONDITION OF ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE PARTS AS NEEDED,,,,,,,,,,432,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
538.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS, INCLUDING BELTS, CHAINS, SPROCKETS, BUSHINGS, LINKAGES, CAMS, CLUTCHES, BEARINGS, SHAFTS, GUIDES AND WEAR STRIPS. REPAIR AS NEEDED.",,,,,,,,,,432,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
538.14-CHECK C...,,CHECK CONDITION AND OPERATION OF ALL ELECTRICAL COMPONENTS. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,432,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
538.90-BLOW OU...,,BLOW OUT MOTORS AND FAN AREAS. IF NECESSARY REMOVE FAN COVER.,,,,,,,,,,432,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,
538.14-INSPECT...,,INSPECT ALL DETENT CLUTCHES FOR PROPER OPERATION. ADJUST OR REPLACE AS NEEDED. ,,,,,,,,,,432,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
538.180-CHECK O...,,CHECK OIL LEVEL AND CONDITION OF OIL IN ALL GEARBOXES. REPLACE OIL OR REPLACE THE GEARBOX DEPENDING ON THE CONDITION. IF NECESSARY TAKE A SAMPLE TO SEND OUT FOR ANALYSIS.,,,,,,,,,,432,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,
538.7-INSPECT...,,INSPECT ALL GUARDS INCLUDING SLICER GUARDS. MAKE SURE THEY ARE ATTACHED PROPERLY AND SAFETIES ARE WORKING. ,,,,,,,,,,432,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,
537.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING CHAINS, SPROCKETS, BELTS, PULLEYS, LINKAGES, PUSHERS, GUIDES AND WEAR STRIPS. REPAIR AS NEEDED",,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
537.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
537.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,431,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,
537.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
537.7-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS REPLACE AS NEEDED.,,,,,,,,,,431,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,
537.28-INSPECT...,,"INSPECT ALL MECHANICAL COMPONENTS INCLUDING LINKAGES, BUSHINGS, SPRINGS, DRIVE BELTS, CLUTCHES, AND GUIDES. ADJUST AND REPAIR AS NEEDED",,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
537.28-CHECK O...,,"CHECK OPERATION AND CONDITION OF PRINTER ASSEMBLY, REPAIR OR REPLACE COMPONENTS AS NEEDED.",,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
537.14-CHECK C...,,"CHECK CONDITION OF BRUSH ASSEMBLY. CLEAN DEBRIS OUT OF CHAINS AND SPROCKETS, REPLACE WORN OUT CHAINS AS NEEDED, INSPECT ALL MECHANICAL COMPONENTS AND REPAIR AS NEEDED.",,,,,,,,,,431,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
537.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,431,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
800.28-CHECK C...,,CHECK CALIBRATION ACCURACY OF ALL INGREDIENT METERS. USE THE INGREDIENT METER CHECK FORM TO LOG THE READINGS. MAKE ANY ADJUSTMENTS OR REPAIRS IF NEEDED TO RESTORE ACCURACY.  ,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
800.28-CHECK A...,,"CHECK ALL PIPING FOR LEAKS OR DAMAGE, REPAIR AS NEEDED",,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
800.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
800.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
800.28-CHECK C...,,CHECK CALIBRATION ACCURACY OF ALL INGREDIENT METERS. USE THE INGREDIENT METER CHECK FORM TO LOG THE READINGS. MAKE ANY ADJUSTMENTS OR REPAIRS IF NEEDED TO RESTORE ACCURACY.  ,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
800.28-CHECK A...,,"CHECK ALL PIPING FOR LEAKS OR DAMAGE, REPAIR AS NEEDED",,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
800.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
800.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,105,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
801.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, PIPING, SEALS, AGITATOR DRIVE BELT, TRUNION BEARINGS, PULLEYS, BUSHINGS, ROD ENDS AND SHAFT COUPLERS. ",,,,,,,,,,111,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
801.14-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,111,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
801.14-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED. ,,,,,,,,,,111,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
801.14-INSPECT...,,INSPECT CONDITION AND OPERATION OF ALL HYDRAULIC SYSTEM COMPONENTS. REPAIR AS NEEDED. MAKE SURE FLUID LEVEL IS CORRECT. ,,,,,,,,,,111,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
801.180-REPLACE...,,REPLACE HYDRAULIC FLUID FILTER EVERY SIX MONTHS,,,,,,,,,,111,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,
801.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. IF NECESSARY TAKE AN OIL SAMPLE FROM THE AGITATOR GEARBOX TO SEND OUT FOR ANALYSYS. ,,,,,,,,,,111,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,
802.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, COUPLERS, SEALS, CHAINS, SPROCKETS, BELTS, PULLEYS AND GEARS. ",,,,,,,,,,108,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
802.28-INSPECT...,,INSPECT CONDITION OF AUGERS. ,,,,,,,,,,108,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
802.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN THE GEARBOX. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,108,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,
802.28-CHECK O...,,CHECK OIL LEVEL IN ALL GEAR BOXES - FILL TO JUST UNDER FILL PLUG. LOOK FOR SIGNS OF LEAKING SEALS. IF GEAR BOX WAS LOW ON OIL INVESTIGATE AND FIND OUT WHY.....,,,,,,,,,,108,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
802.14-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,108,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
803.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, SEALS, GUIDES, ROLLS, BELTS, SPROCKETS AND WEAR STRIPS. REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
803.28-INSPECT...,,INSPECT OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
803.180-REPLACE...,,REPLACE THE OIL IN THE DOUBLE SCREW GEARBOX EVERY SIX MONTHS. IF NECESSARY TAKE AN OIL SAMPLE TO SEND OUT FOR ANALYSYS. ,,,,,,,,,,122,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,
803.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,122,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,
803.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS INCLUDING THE VACUUM GENERATOR AND ASSOCIATED VACUUM COMPONENTS. ,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
803.28-CHECK C...,,CHECK CONDITION AND OPERATION OF ELECTRICAL COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
803.28-CHECK C...,,CHECK CONDITION AND OPERATION OF SCREW AUGERS AND BARRELS. ,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
803.28-LUBRICA...,,"LUBRICATE AND INSPECT MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BUSHINGS, RODS, LINKAGES, PIPING, GASKETS, VANES AND KNIFE. ",,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
803.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,122,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
804.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAIN, SPROCKETS, GUIDES, WEAR STRIPS, BELTS, PULLEYS, SHEAR PIN HUB AND ACCESS DOORS. ",,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
804.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN MAIN DRIVE GEARBOX. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
804.14-INSPECT...,,INSPECT STEAM RADIATORS AND FILTERS. CLEAN THEM OUT IF NECESSARY.,,,,,,,,,,123,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
804.28-INSPECT...,,"INSPECT ALL STEAM COMPONENTS INCLUDING VALVES, PIPING, RADIATORS AND STEAM TRAPS. ",,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
804.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE IF NEEDED,,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
804.28-INSPECT...,,INSPECT CUPS AND TRAYS. STRAIGHTEN ANY THAT ARE BENT OR BOWED. REPLACE BAD CUPS IF NECESSARY. ,,,,,,,,,,123,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
806.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BUSHINGS, ROLLS, SPROCKETS, WENDWAY CHAIN, TRANSFER ROLLS AND FRAMEWORK. ",,,,,,,,,,125,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
806.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,125,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,
806.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE PARTS. ,,,,,,,,,,125,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
807.14-CHECK A...,,"CHECK AND FILL COOLER MAIN PRODUCT CHAIN OILER, CHECK OPERATION AND ADJUSTMENT.",,,,,,,,,,114,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
807.14-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING MAIN DRIVE CHAIN, DRIVE BELTS, BEARINGS, TENSIONERS, WEAR STRIPS AND GUIDES. ",,,,,,,,,,114,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
807.30-INSPECT...,,"INSPECT CONDITION, OPERATION AND ADJUSTMENT OF ALL COOLER SAFETY SWITCHES, SEE YOUR SUPERVISOR FOR PROPER SETTINGS",,,,,,,,,,114,6/15/2022,30,,,,,Technician,,,3,30,1,0,0,-1,
807.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN THE MAIN DRIVE GEARBOX. IF NECESSARY TAKE AN OIL SAMPLE TO SEND OUT FOR ANALYSYS. REPLACE OIL IF NECESSARY. ,,,,,,,,,,114,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
807.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,114,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
808.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BUSHINGS, ROLLS, SPROCKETS, WENDWAY CHAIN, TRANSFER ROLLS AND FRAMEWORK. ",,,,,,,,,,126,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
808.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,126,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,
808.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE PARTS. ,,,,,,,,,,126,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
809.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, COUPLERS, HUBS, BRAKE UNITS, AND FRAMEWORK.",,,,,,,,,,127,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
809.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,127,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
809.28-CONFIRM...,,CONFIRM THAT ALL SAFTIES ARE WORKING PROPERLY. ,,,,,,,,,,127,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
809.28-CHECK C...,,CHECK CONDITION OF BLADES. REPLACE IF NEEDED. ,,,,,,,,,,127,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
810.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, LINKAGES, CONVEYOR BELTING, WEAR STRIPS, SPROCKETS, CHAIN AND FRAMEWORK. ",,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
810.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOX. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
810.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
810.28-LUBRICA...,,LUBRICATE AND INSPECT PNEUMATIC COMPONENTS. REPLACE ANY DEFECTIVE PARTS. ,,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
810.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,109,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,
810.28-CHECK T...,,"CHECK THE INDEX FINGERS FOR WEAR, FLIP OR REPLACE IF NECESSARY.",,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
811.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, SPROCKETS, CHAINS, COUPLERS, BUSHINGS, LINKAGES, CAMS, GUIDES, WEAR STRIPS, HUBS, PUSHERS AND CONVEYOR BUCKETS. ",,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
811.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPLACE ANY DEFECTIVE PARTS. ,,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
811.28-INSPECT...,,INSPECT CONDITION OF ELECTRICAL COMPONENTS. REPLACE DEFECTIVE COMPONENTS AS NEEDED. ,,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
811.28-INSPECT...,,INSPECT MOUNTING HARDWARE FOR THE OUTFEED FLIGHTS. REPLACE ANY LOOSE OR DAMAGED RIVETS OR MACHINE SCREWS. ,,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
811.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,115,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,
811.28-INSPECT...,,"INSPECT ALL MECHANICAL COMPONENTS INCLUDING LINKAGES, BUSHINGS, SPRINGS, DRIVE BELTS, CLUTCHES, AND GUIDES. ADJUST AND REPAIR AS NEEDED",,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
811.28-CHECK O...,,"CHECK OPERATION AND CONDITION OF PRINTER ASSEMBLY, REPAIR OR REPLACE COMPONENTS AS NEEDED.",,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,
811.14-CHECK C...,,"CHECK CONDITION OF BRUSH ASSEMBLY. CLEAN DEBRIS OUT OF CHAINS AND SPROCKETS, REPLACE WORN OUT CHAINS AS NEEDED, INSPECT ALL MECHANICAL COMPONENTS AND REPAIR AS NEEDED.",,,,,,,,,,115,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,
